,id,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
420,114229,250,1,40,0.49,365,0,0,1,0,0,1,0,0
421,114969,145,6,39,0.42,0,0,0,1,0,0,1,0,0
422,115535,65,21,30,0.32,358,0,0,1,0,0,0,1,0
423,115678,99,1,297,3.17,274,0,0,1,0,0,1,0,0
424,115748,110,4,29,0.32,364,0,0,0,1,0,1,0,0
425,116940,80,2,214,2.28,346,0,1,0,0,0,1,0,0
426,117425,150,30,95,1.01,216,0,1,0,0,0,1,0,0
427,118061,110,4,63,0.71,344,0,1,0,0,0,1,0,0
428,118680,87,2,0,0.0,0,0,0,1,0,0,0,1,0
429,120362,111,2,24,0.26,365,0,1,0,0,0,1,0,0
430,121687,200,2,18,0.2,13,0,1,0,0,0,1,0,0
431,121861,165,2,23,0.25,32,0,1,0,0,0,1,0,0
432,123784,110,2,126,1.35,355,0,0,1,0,0,1,0,0
433,125053,395,2,61,0.68,171,0,0,1,0,0,1,0,0
434,125163,99,2,36,0.55,318,0,1,0,0,0,0,1,0
435,125594,39,1,81,0.99,359,0,1,0,0,0,0,1,0
436,126443,189,2,330,3.54,282,0,0,1,0,0,1,0,0
437,126816,85,1,3,0.03,0,0,0,1,0,0,0,1,0
438,127387,260,30,3,0.03,216,0,1,0,0,0,1,0,0
439,128975,130,1,110,1.18,337,0,0,1,0,0,1,0,0
440,130439,69,1,7,0.09,321,0,0,1,0,0,0,1,0
441,131154,165,2,162,1.75,145,0,1,0,0,0,1,0,0
442,132516,97,3,17,0.94,240,0,0,0,1,0,1,0,0
443,132570,170,4,21,0.23,0,0,0,1,0,0,1,0,0
444,132695,125,2,15,0.16,0,0,1,0,0,0,1,0,0
445,133025,130,5,98,1.05,195,0,0,1,0,0,0,1,0
446,134934,225,14,21,0.4,23,0,1,0,0,0,1,0,0
447,135393,50,2,246,2.66,148,0,1,0,0,0,0,1,0
448,135465,170,3,77,0.86,275,0,1,0,0,0,1,0,0
449,135706,132,4,10,0.11,0,0,0,1,0,0,1,0,0
450,136493,250,3,17,0.22,44,0,1,0,0,0,1,0,0
451,137121,100,2,102,1.1,241,0,1,0,0,0,1,0,0
452,138216,141,4,8,0.24,0,0,1,0,0,0,1,0,0
453,139624,60,10,69,0.77,35,0,1,0,0,0,1,0,0
454,140053,220,1,44,0.48,356,0,0,1,0,0,1,0,0
455,140133,249,3,142,1.55,285,0,1,0,0,0,1,0,0
456,140195,65,3,138,1.53,173,0,0,1,0,0,0,1,0
457,140425,79,2,115,1.25,0,0,1,0,0,0,0,1,0
458,140660,195,180,76,0.82,32,0,1,0,0,0,1,0,0
459,140973,185,2,68,0.74,124,0,0,1,0,0,1,0,0
460,141154,120,3,219,2.4,124,0,1,0,0,0,1,0,0
461,141335,495,1,35,0.43,365,0,1,0,0,0,1,0,0
462,141890,375,3,18,0.23,0,0,0,1,0,0,1,0,0
463,141984,175,3,65,0.7,347,0,0,1,0,0,1,0,0
464,142069,150,4,22,0.25,0,0,0,1,0,0,1,0,0
465,144087,259,8,16,0.17,365,0,0,1,0,0,1,0,0
466,144148,96,1,34,0.63,0,0,0,1,0,0,0,1,0
467,145064,145,7,8,0.09,0,0,1,0,0,0,1,0,0
468,145188,200,4,0,0.0,0,0,0,1,0,0,1,0,0
469,145777,170,2,18,0.2,58,0,1,0,0,0,1,0,0
470,145994,95,5,2,0.11,0,0,0,1,0,0,1,0,0
471,146754,250,4,51,0.76,90,0,1,0,0,0,1,0,0
472,147586,295,2,59,0.64,308,0,0,1,0,0,1,0,0
473,148201,175,3,18,0.2,0,0,0,1,0,0,1,0,0
474,148259,451,2,70,0.89,358,0,1,0,0,0,1,0,0
475,148825,165,2,174,2.11,223,0,0,1,0,0,1,0,0
476,149287,250,4,0,0.0,0,0,0,1,0,0,1,0,0
477,149777,77,1,179,2.42,311,1,0,0,0,0,1,0,0
478,150804,250,2,16,0.18,32,0,0,1,0,0,1,0,0
479,151199,129,2,380,4.22,303,0,0,0,1,0,1,0,0
480,151478,98,2,8,0.09,35,0,1,0,0,0,0,1,0
481,152071,150,2,0,0.0,0,0,1,0,0,0,1,0,0
482,152078,95,5,24,0.31,359,0,0,1,0,0,0,1,0
483,152259,75,3,115,1.24,365,0,0,1,0,0,0,1,0
484,152263,300,2,183,2.04,263,0,0,1,0,0,1,0,0
485,152520,38,30,53,0.58,92,0,0,0,1,0,0,1,0
486,153405,125,2,96,1.06,55,0,1,0,0,0,1,0,0
487,153780,175,3,166,1.81,222,0,0,1,0,0,0,1,0
488,154934,75,1,38,0.45,365,0,0,1,0,0,0,1,0
489,157442,130,31,27,0.3,331,0,1,0,0,0,1,0,0
490,157673,72,31,85,0.93,206,0,1,0,0,0,1,0,0
491,158061,165,1,27,0.29,365,0,1,0,0,0,0,1,0
492,158176,135,5,112,1.3,7,0,1,0,0,0,1,0,0
493,158290,75,3,42,0.45,365,0,1,0,0,0,0,1,0
494,158901,35,15,18,0.19,364,0,1,0,0,0,0,1,0
495,158913,130,5,4,0.05,0,0,1,0,0,0,1,0,0
496,158955,139,2,359,3.94,170,0,1,0,0,0,1,0,0
497,159749,88,1,51,0.58,160,0,1,0,0,0,0,1,0
498,159815,80,1,29,0.33,292,0,1,0,0,0,0,1,0
499,159913,150,2,12,0.78,360,0,0,1,0,0,0,1,0
500,160609,200,3,10,0.13,27,0,0,1,0,0,1,0,0
501,160994,200,2,97,1.08,321,0,0,1,0,0,1,0,0
502,161366,38,30,39,0.43,269,0,0,0,1,0,0,1,0
503,161394,90,6,3,0.03,0,0,1,0,0,0,0,1,0
504,161996,480,3,214,2.32,265,0,0,1,0,0,1,0,0
505,162493,450,3,37,0.89,22,0,1,0,0,0,1,0,0
506,162508,130,2,25,0.32,88,0,1,0,0,0,1,0,0
507,163627,89,3,205,2.45,0,0,1,0,0,0,0,1,0
508,163809,198,5,36,0.4,250,0,0,1,0,0,1,0,0
509,163836,46,4,78,0.85,364,0,1,0,0,0,0,1,0
510,164989,140,2,49,0.54,80,0,0,1,0,0,0,1,0
511,165080,500,7,7,0.08,0,0,1,0,0,0,1,0,0
512,165461,75,5,57,0.63,267,0,0,1,0,0,0,1,0
513,165824,30,30,30,0.33,179,0,0,0,1,0,0,1,0
514,166172,75,2,54,0.81,0,0,1,0,0,0,0,1,0
515,166541,75,2,29,0.32,357,0,0,1,0,0,0,1,0
516,166983,350,5,6,0.07,0,0,1,0,0,0,1,0,0
517,167013,166,5,3,0.05,0,0,0,1,0,0,1,0,0
518,167017,219,5,2,0.04,0,0,1,0,0,0,1,0,0
519,167482,185,2,120,1.31,88,0,0,1,0,0,1,0,0
520,168084,170,3,82,0.95,38,0,0,1,0,0,1,0,0
521,168123,105,10,98,1.08,179,0,1,0,0,0,1,0,0
522,169002,65,1,36,0.4,365,0,0,1,0,0,0,1,0
523,169063,200,5,35,0.38,354,0,0,1,0,0,1,0,0
524,169152,75,2,87,1.17,0,0,1,0,0,0,1,0,0
525,169306,37,4,109,1.19,230,1,0,0,0,0,0,1,0
526,169464,65,2,75,0.82,19,0,1,0,0,0,1,0,0
527,170420,79,2,15,0.17,0,0,0,1,0,0,1,0,0
528,170761,85,2,24,0.41,179,0,1,0,0,0,0,1,0
529,171304,139,3,88,0.96,5,0,0,1,0,0,1,0,0
530,171776,170,2,17,0.19,88,0,0,1,0,0,0,1,0
531,172700,115,3,3,0.04,364,0,0,1,0,0,0,1,0
532,172870,99,5,43,0.49,274,0,0,1,0,0,0,1,0
533,173072,49,2,134,4.28,229,0,0,1,0,0,0,0,1
534,173151,91,3,228,2.49,295,0,1,0,0,0,0,1,0
535,173742,400,2,99,1.13,253,0,0,1,0,0,1,0,0
536,174527,150,2,11,0.59,33,0,1,0,0,0,1,0,0
537,174668,65,30,5,0.06,282,0,0,1,0,0,1,0,0
538,174966,2000,30,26,0.3,365,0,0,1,0,0,1,0,0
539,176135,97,3,31,0.34,249,0,1,0,0,0,1,0,0
540,176653,100,4,37,0.41,13,0,0,1,0,0,0,1,0
541,176754,70,30,2,0.02,365,0,0,1,0,0,0,1,0
542,176962,179,4,22,0.24,25,0,1,0,0,0,1,0,0
543,177421,500,2,17,0.19,240,0,1,0,0,0,1,0,0
544,177606,189,4,82,0.91,357,0,0,1,0,0,1,0,0
545,179428,53,2,62,0.68,310,0,0,1,0,0,0,1,0
546,179670,130,2,90,1.0,365,0,0,1,0,0,0,1,0
547,180507,107,30,21,0.23,362,0,0,0,1,0,1,0,0
548,180653,89,1,48,0.53,365,0,0,1,0,0,1,0,0
549,180792,95,30,23,0.26,306,0,0,0,1,0,1,0,0
550,181522,135,30,11,0.12,327,0,1,0,0,0,1,0,0
551,181972,199,2,104,1.16,113,0,0,1,0,0,1,0,0
552,182069,120,3,75,0.84,287,0,0,1,0,0,1,0,0
553,182095,178,3,63,0.69,79,0,0,1,0,0,1,0,0
554,182177,125,2,263,2.91,340,1,0,0,0,0,1,0,0
555,182649,70,2,215,2.4,61,0,1,0,0,0,0,1,0
556,185266,60,3,7,0.13,0,0,1,0,0,0,0,1,0
557,185478,129,1,217,6.33,32,0,1,0,0,0,1,0,0
558,186871,179,5,10,0.11,0,0,0,1,0,0,1,0,0
559,187566,99,2,173,1.93,0,0,1,0,0,0,1,0,0
560,187671,170,3,5,0.06,202,0,0,1,0,0,1,0,0
561,187979,169,2,103,1.19,79,0,1,0,0,0,1,0,0
562,187986,250,1,2,0.02,0,0,0,1,0,0,1,0,0
563,188661,170,3,67,0.74,303,0,1,0,0,0,1,0,0
564,188674,165,1,63,0.72,0,0,0,1,0,0,1,0,0
565,188803,78,1,13,0.31,120,0,1,0,0,0,0,1,0
566,189135,95,1,76,0.9,364,0,0,1,0,0,0,1,0
567,189732,169,3,166,1.85,310,0,1,0,0,0,1,0,0
568,189787,109,4,73,0.81,77,0,1,0,0,0,1,0,0
569,190542,160,3,39,0.43,364,0,1,0,0,0,1,0,0
570,190968,215,3,30,0.33,177,0,1,0,0,0,1,0,0
571,190974,130,3,169,2.03,322,0,1,0,0,0,1,0,0
572,191075,110,3,80,0.89,168,0,0,1,0,0,0,1,0
573,193105,160,28,41,0.45,180,0,0,1,0,0,0,1,0
574,193393,75,2,149,1.65,0,0,0,0,1,0,0,1,0
575,193853,149,6,23,0.28,0,0,0,1,0,0,1,0,0
576,194154,89,6,35,0.39,365,0,0,1,0,0,0,1,0
577,195123,50,1,221,2.44,0,0,0,1,0,0,0,1,0
578,195233,43,1,40,0.72,88,0,1,0,0,0,0,1,0
579,195240,42,1,62,0.77,58,0,1,0,0,0,0,1,0
580,195989,105,1,179,1.99,187,0,1,0,0,0,0,1,0
581,196010,265,5,15,0.17,0,0,1,0,0,0,1,0,0
582,197155,149,1,114,1.27,0,0,0,1,0,0,1,0,0
583,197753,65,2,278,3.95,185,0,0,1,0,0,0,1,0
584,197903,50,3,65,0.72,306,0,0,1,0,0,0,1,0
585,197942,99,3,193,2.15,312,0,1,0,0,0,1,0,0
586,198629,160,120,67,0.86,20,0,0,1,0,0,1,0,0
587,198786,174,3,275,3.04,126,0,0,1,0,0,1,0,0
588,199195,75,3,49,0.68,89,0,0,1,0,0,0,1,0
589,199312,100,2,255,2.82,286,0,1,0,0,0,0,1,0
590,200645,90,1,0,0.0,0,0,0,1,0,0,0,0,1
591,200955,160,21,25,0.28,0,0,0,1,0,0,1,0,0
592,201992,190,4,102,1.71,342,0,1,0,0,0,1,0,0
593,202273,67,4,72,0.81,0,0,1,0,0,0,0,1,0
594,203901,190,1,8,0.09,0,0,0,1,0,0,1,0,0
595,204065,248,2,54,0.6,278,0,1,0,0,0,1,0,0
596,204833,100,6,8,0.09,306,0,1,0,0,0,0,1,0
597,204959,95,3,164,1.86,89,0,0,1,0,0,0,1,0
598,205043,150,1,292,7.12,136,0,0,1,0,0,0,1,0
599,205485,145,3,114,1.26,351,0,1,0,0,0,1,0,0
600,205735,41,2,52,0.59,348,0,1,0,0,0,0,1,0
601,205867,120,4,83,1.0,229,0,1,0,0,0,1,0,0
602,206071,50,2,232,2.57,288,1,0,0,0,0,0,1,0
603,206316,157,2,4,0.24,0,0,1,0,0,0,1,0,0
604,206772,185,14,26,0.3,305,0,1,0,0,0,1,0,0
605,206957,70,7,128,1.42,90,0,1,0,0,0,1,0,0
606,208148,185,3,14,0.16,0,0,1,0,0,0,1,0,0
607,208889,145,3,16,0.18,270,0,1,0,0,0,1,0,0
608,209310,50,2,242,2.89,292,0,0,0,1,0,0,1,0
609,209378,165,30,122,1.4,115,0,1,0,0,0,1,0,0
610,209422,160,4,10,0.85,89,0,0,1,0,0,0,1,0
611,211078,185,3,228,2.53,1,0,1,0,0,0,1,0,0
612,212109,80,10,8,0.2,314,0,0,1,0,0,0,1,0
613,212178,230,2,169,1.88,104,0,0,1,0,0,1,0,0
614,212544,100,7,9,0.1,0,0,1,0,0,0,1,0,0
615,213272,40,1,0,0.0,6,0,1,0,0,0,0,1,0
616,213841,92,7,64,0.72,357,0,0,1,0,0,0,1,0
617,214474,22,45,19,0.21,69,0,1,0,0,0,0,1,0
618,214917,80,2,2,0.06,365,0,0,0,0,1,0,1,0
619,215560,79,3,140,1.56,254,0,1,0,0,0,0,1,0
620,215784,95,30,23,0.26,281,0,0,0,1,0,1,0,0
621,215907,300,2,44,0.49,39,0,0,1,0,0,1,0,0
622,216015,220,3,217,2.44,95,0,0,1,0,0,1,0,0
623,217580,100,30,7,0.08,247,0,1,0,0,0,1,0,0
624,218358,80,10,17,0.35,260,0,0,1,0,0,0,1,0
625,219066,110,1,23,0.26,189,0,1,0,0,0,1,0,0
626,219482,172,4,8,0.1,307,0,1,0,0,0,1,0,0
627,219922,100,1,31,0.38,89,0,0,1,0,0,0,1,0
628,220351,55,4,98,1.09,0,0,0,1,0,0,0,1,0
629,220563,75,3,59,0.66,0,0,1,0,0,0,0,1,0
630,220739,195,4,98,1.21,158,0,1,0,0,0,1,0,0
631,220946,146,3,132,1.48,186,0,0,1,0,0,1,0,0
632,221043,250,2,0,0.0,0,0,0,1,0,0,0,1,0
633,221618,150,3,81,0.91,89,0,0,1,0,0,0,1,0
634,222054,120,2,23,0.26,336,0,1,0,0,0,0,1,0
635,222304,199,4,30,0.34,68,0,0,1,0,0,1,0,0
636,222913,280,3,209,2.39,215,0,0,1,0,0,1,0,0
637,223930,150,5,19,0.21,365,0,1,0,0,0,1,0,0
638,224006,300,55,6,0.09,83,0,0,1,0,0,1,0,0
639,224510,230,4,18,0.23,0,0,1,0,0,0,1,0,0
640,225297,125,4,3,0.03,0,0,0,1,0,0,1,0,0
641,225306,79,3,109,1.22,251,0,1,0,0,0,0,1,0
642,225887,130,3,145,1.63,337,0,1,0,0,0,0,1,0
643,225926,191,1,149,1.66,358,0,1,0,0,0,0,1,0
644,225976,75,6,73,0.82,213,0,0,0,0,1,1,0,0
645,226021,220,3,97,1.09,125,0,1,0,0,0,1,0,0
646,226334,145,7,19,1.17,135,0,0,1,0,0,1,0,0
647,227715,80,2,219,2.44,345,0,1,0,0,0,1,0,0
648,228317,135,4,81,0.91,243,0,1,0,0,0,1,0,0
649,228496,279,30,7,0.09,279,0,0,1,0,0,1,0,0
650,228517,110,5,55,0.63,358,0,0,1,0,0,0,1,0
651,228925,100,7,8,0.28,316,0,1,0,0,0,1,0,0
652,229367,89,5,261,2.94,290,0,0,1,0,0,0,1,0
653,229874,200,5,1,0.01,0,0,1,0,0,0,1,0,0
654,230854,50,2,218,2.45,310,1,0,0,0,0,0,1,0
655,230877,135,28,113,1.26,313,0,0,1,0,0,1,0,0
656,230956,90,1,109,1.22,183,0,0,1,0,0,0,1,0
657,231194,199,1,285,3.3,298,0,1,0,0,0,1,0,0
658,231414,270,5,1,0.01,275,0,0,1,0,0,0,1,0
659,232612,110,3,285,3.21,234,0,1,0,0,0,1,0,0
660,232618,109,1,91,1.47,312,0,0,1,0,0,1,0,0
661,233189,179,30,81,0.91,237,0,0,1,0,0,1,0,0
662,233638,55,1,19,0.27,307,0,0,0,1,0,0,1,0
663,233662,110,2,59,0.67,177,0,0,1,0,0,0,1,0
664,234034,325,3,52,0.74,345,0,0,1,0,0,1,0,0
665,234184,311,5,84,0.94,134,0,0,1,0,0,1,0,0
666,234870,75,30,65,0.79,63,0,0,0,1,0,0,1,0
667,235515,40,3,53,0.6,316,0,0,0,1,0,0,1,0
668,235552,300,5,37,0.43,225,0,1,0,0,0,1,0,0
669,235651,106,6,76,0.86,280,0,0,1,0,0,0,1,0
670,235951,190,4,123,1.38,50,0,0,1,0,0,1,0,0
671,235960,200,3,100,1.12,218,0,0,1,0,0,1,0,0
672,236267,158,5,29,0.33,279,0,1,0,0,0,1,0,0
673,236671,165,2,103,1.19,257,0,1,0,0,0,1,0,0
674,236788,350,5,39,0.53,30,0,1,0,0,0,1,0,0
675,236806,160,4,0,0.0,0,0,0,1,0,0,1,0,0
676,237127,189,2,127,1.55,276,0,0,1,0,0,1,0,0
677,237162,55,5,59,0.66,316,0,0,0,1,0,0,1,0
678,237210,241,30,0,0.0,106,0,0,1,0,0,1,0,0
679,238119,135,4,4,0.04,365,0,1,0,0,0,0,1,0
680,238208,102,1,60,0.69,156,0,0,1,0,0,1,0,0
681,239055,300,7,2,0.03,0,0,0,1,0,0,1,0,0
682,239733,68,27,46,0.53,365,0,0,0,1,0,1,0,0
683,239766,100,5,8,0.12,0,0,0,1,0,0,1,0,0
684,239826,399,1,0,0.0,0,0,0,1,0,0,1,0,0
685,239883,85,5,113,1.27,89,0,1,0,0,0,0,1,0
686,239899,56,14,5,0.14,0,0,1,0,0,0,1,0,0
687,240709,130,7,14,0.16,24,0,1,0,0,0,0,1,0
688,240800,55,1,126,1.43,358,0,1,0,0,0,0,1,0
689,241140,350,1,42,0.47,365,0,1,0,0,0,0,1,0
690,241159,110,6,8,0.42,0,0,1,0,0,0,1,0,0
691,241538,89,7,17,0.21,365,0,0,0,1,0,0,1,0
692,241588,99,1,6,0.09,364,0,1,0,0,0,0,1,0
693,241862,200,2,37,0.42,181,0,0,1,0,0,1,0,0
694,242479,69,30,33,0.37,365,0,0,0,1,0,0,1,0
695,242532,223,1,114,1.29,365,0,1,0,0,0,0,1,0
696,242643,137,1,24,0.31,365,0,1,0,0,0,1,0,0
697,243229,280,3,5,0.06,365,0,1,0,0,0,1,0,0
698,243708,199,30,236,2.67,106,0,1,0,0,0,1,0,0
699,245430,699,4,29,0.34,262,0,0,1,0,0,1,0,0
700,245504,71,4,220,2.5,365,0,0,1,0,0,0,1,0
701,245544,48,2,93,1.25,363,1,0,0,0,0,0,1,0
702,245574,180,2,173,1.95,266,0,1,0,0,0,1,0,0
703,245607,226,5,29,0.36,264,0,0,1,0,0,1,0,0
704,246134,85,3,5,0.06,293,0,1,0,0,0,0,1,0
705,246351,135,1,5,0.07,0,0,0,1,0,0,1,0,0
706,246896,69,3,6,0.07,365,0,1,0,0,0,0,1,0
707,246916,79,4,52,0.59,264,0,0,0,1,0,1,0,0
708,246938,154,1,222,2.56,268,0,0,1,0,0,1,0,0
709,247562,52,3,23,0.26,316,0,0,0,1,0,0,1,0
710,248865,199,3,32,0.37,243,0,1,0,0,0,1,0,0
711,248871,700,3,119,1.34,318,0,0,1,0,0,1,0,0
712,249414,246,4,6,0.19,0,0,0,1,0,0,1,0,0
713,249867,100,1,7,0.08,365,0,1,0,0,0,0,1,0
714,250259,300,5,12,0.33,364,0,1,0,0,0,1,0,0
715,250311,150,3,0,0.0,0,0,1,0,0,0,0,1,0
716,250323,119,1,49,0.62,0,0,0,1,0,0,1,0,0
717,250536,125,1,11,0.13,365,0,0,1,0,0,0,1,0
718,250537,400,5,0,0.0,365,0,0,1,0,0,1,0,0
719,250801,850,3,104,1.18,169,0,0,1,0,0,1,0,0
720,251262,114,2,219,2.51,341,0,1,0,0,0,0,1,0
721,251277,140,1,105,1.2,363,0,0,1,0,0,0,1,0
722,252076,115,4,145,1.66,341,0,0,1,0,0,0,1,0
723,252607,200,3,49,0.56,0,0,0,1,0,0,1,0,0
724,253358,415,2,0,0.0,365,0,0,1,0,0,1,0,0
725,253466,199,3,30,0.47,243,0,1,0,0,0,1,0,0
726,253471,199,3,24,0.34,243,0,1,0,0,0,1,0,0
727,253475,199,3,55,0.66,243,0,1,0,0,0,1,0,0
728,253590,185,2,12,0.19,268,0,0,1,0,0,1,0,0
729,253623,81,2,72,0.82,0,0,0,1,0,0,0,1,0
730,253800,199,3,23,0.26,243,0,1,0,0,0,1,0,0
731,253803,199,3,21,0.25,243,0,1,0,0,0,1,0,0
732,253806,199,3,42,0.48,243,0,1,0,0,0,1,0,0
733,253811,199,3,25,0.28,209,0,1,0,0,0,1,0,0
734,253815,199,3,34,0.41,243,0,1,0,0,0,1,0,0
735,253828,349,3,8,0.1,243,0,1,0,0,0,1,0,0
736,253839,249,3,3,0.03,243,0,1,0,0,0,1,0,0
737,253842,299,3,6,0.11,243,0,1,0,0,0,1,0,0
738,253846,179,3,4,0.05,243,0,1,0,0,0,0,1,0
739,254131,49,5,55,0.69,365,0,0,0,1,0,0,1,0
740,254168,599,3,7,0.08,243,0,1,0,0,0,1,0,0
741,254409,110,1,2,0.03,0,0,1,0,0,0,1,0,0
742,255024,220,2,163,2.68,273,0,1,0,0,0,1,0,0
743,255476,89,2,26,0.8,119,0,1,0,0,0,0,1,0
744,255601,170,2,177,2.01,336,0,1,0,0,0,1,0,0
745,255637,65,4,21,0.27,82,0,1,0,0,0,0,1,0
746,255957,495,7,23,0.26,337,0,0,1,0,0,1,0,0
747,255996,125,3,8,0.09,365,0,1,0,0,0,0,1,0
748,256078,50,2,70,0.9,26,0,0,0,1,0,0,1,0
749,256153,265,4,116,1.32,39,0,1,0,0,0,1,0,0
750,256328,650,5,3,0.03,334,0,0,1,0,0,1,0,0
751,256369,98,4,200,2.27,301,0,1,0,0,0,0,1,0
752,257097,100,30,31,0.35,149,0,1,0,0,0,1,0,0
753,257568,48,90,53,0.6,304,0,1,0,0,0,0,1,0
754,257686,199,1,0,0.0,365,0,0,0,1,0,0,1,0
755,257787,64,4,235,2.67,145,0,1,0,0,0,0,1,0
756,258284,154,3,222,2.52,28,0,1,0,0,0,1,0,0
757,258397,139,3,119,1.35,238,0,1,0,0,0,1,0,0
758,258686,75,4,20,0.25,0,0,0,0,1,0,0,1,0
759,258688,325,4,44,0.51,4,0,0,1,0,0,1,0,0
760,258690,195,365,10,0.13,141,0,0,1,0,0,1,0,0
761,258740,58,1,143,3.15,0,0,0,1,0,0,0,1,0
762,258838,250,2,19,0.25,322,0,0,0,0,1,1,0,0
763,258876,50,7,0,0.0,120,0,0,0,0,1,0,1,0
764,259946,125,2,7,0.09,274,0,0,0,0,1,1,0,0
765,260451,70,7,4,0.05,0,0,1,0,0,0,1,0,0
766,260765,189,1,255,2.97,298,0,0,1,0,0,1,0,0
767,261194,145,3,6,0.09,147,0,1,0,0,0,1,0,0
768,261259,145,7,11,0.13,0,0,0,1,0,0,1,0,0
769,261344,101,7,49,0.56,346,0,0,1,0,0,0,1,0
770,261674,95,5,20,0.36,0,0,0,1,0,0,0,1,0
771,261781,375,7,8,0.13,0,0,0,1,0,0,1,0,0
772,262343,153,31,56,0.64,83,0,0,1,0,0,1,0,0
773,262405,92,4,44,0.54,88,0,1,0,0,0,1,0,0
774,262478,80,1,10,0.6,364,0,0,1,0,0,0,1,0
775,262583,300,4,138,1.59,255,0,0,1,0,0,1,0,0
776,263005,145,4,100,1.16,189,0,1,0,0,0,1,0,0
777,263190,88,2,69,0.98,0,0,0,1,0,0,0,1,0
778,263232,155,1,1,1.0,75,0,0,1,0,0,1,0,0
779,263502,185,180,24,0.28,0,0,1,0,0,0,1,0,0
780,263776,73,2,95,1.09,79,0,0,0,1,0,0,1,0
781,264323,85,4,170,1.93,307,0,0,1,0,0,0,1,0
782,265036,99,2,17,0.59,0,0,1,0,0,0,0,1,0
783,265064,48,90,17,0.29,269,0,1,0,0,0,0,1,0
784,265145,200,5,8,0.09,0,0,0,1,0,0,1,0,0
785,265506,485,7,11,0.13,0,0,0,1,0,0,1,0,0
786,265831,310,5,5,0.1,89,0,0,1,0,0,1,0,0
787,265912,110,4,0,0.0,360,0,1,0,0,0,1,0,0
788,266146,109,30,34,0.39,351,0,0,1,0,0,1,0,0
789,266155,167,30,15,0.17,339,0,0,1,0,0,1,0,0
790,266351,147,15,5,0.13,32,0,1,0,0,0,1,0,0
791,266437,220,4,0,0.0,0,0,0,1,0,0,1,0,0
792,266449,195,4,61,0.73,319,0,0,1,0,0,1,0,0
793,266756,199,6,89,1.05,0,0,0,1,0,0,1,0,0
794,267435,55,1,16,0.4,0,0,0,0,1,0,0,1,0
795,267535,50,2,10,0.12,365,1,0,0,0,0,0,1,0
796,267652,60,5,20,0.48,178,0,1,0,0,0,0,1,0
797,267708,89,3,20,0.96,138,0,0,1,0,0,0,1,0
798,268362,279,123,6,0.09,362,0,0,1,0,0,1,0,0
799,268392,130,2,34,0.43,72,0,0,1,0,0,1,0,0
800,268439,139,5,48,0.56,0,0,1,0,0,0,1,0,0
801,268481,290,30,1,0.02,0,0,1,0,0,0,1,0,0
802,268868,225,3,57,0.66,1,0,0,1,0,0,1,0,0
803,269283,50,3,25,0.34,361,0,1,0,0,0,0,1,0
804,269289,140,10,14,0.16,184,0,0,1,0,0,1,0,0
805,269889,95,1,225,2.68,278,0,0,0,1,0,0,1,0
806,270139,45,14,21,0.31,14,0,1,0,0,0,0,1,0
807,270231,85,2,260,3.01,335,0,0,0,1,0,0,1,0
808,270315,34,10,15,0.19,284,0,1,0,0,0,0,1,0
809,270345,200,2,22,0.25,0,0,0,1,0,0,1,0,0
810,270510,500,7,0,0.0,365,0,0,1,0,0,1,0,0
811,270751,55,4,2,0.06,340,0,1,0,0,0,0,1,0
812,271083,89,4,106,1.22,358,0,1,0,0,0,1,0,0
813,271128,60,5,8,0.19,27,0,1,0,0,0,0,1,0
814,271130,65,5,42,0.52,153,0,1,0,0,0,0,1,0
815,271694,125,365,19,0.23,365,0,0,1,0,0,1,0,0
816,271954,150,2,190,2.2,324,0,0,1,0,0,1,0,0
817,272026,56,122,20,0.45,308,0,0,1,0,0,1,0,0
818,272044,339,3,49,0.56,365,0,0,1,0,0,1,0,0
819,272427,48,2,4,0.05,299,0,1,0,0,0,0,1,0
820,272706,88,5,7,0.08,0,0,1,0,0,0,1,0,0
821,272738,60,2,34,0.39,178,0,1,0,0,0,0,1,0
822,273190,1300,5,28,0.33,337,0,0,1,0,0,1,0,0
823,273256,200,6,0,0.0,0,0,0,1,0,0,0,1,0
824,273895,105,4,7,0.16,340,0,1,0,0,0,0,1,0
825,274062,99,2,42,0.75,89,0,0,1,0,0,0,1,0
826,274329,110,3,102,1.69,186,0,1,0,0,0,1,0,0
827,274376,135,5,2,0.05,276,0,1,0,0,0,1,0,0
828,274743,110,15,1,0.02,237,0,0,1,0,0,1,0,0
829,275339,65,30,0,0.0,21,0,0,1,0,0,0,1,0
830,275443,269,3,4,0.06,0,0,0,1,0,0,1,0,0
831,275976,165,3,189,2.28,276,0,1,0,0,0,1,0,0
832,276120,235,2,289,3.35,92,0,0,1,0,0,1,0,0
833,276216,127,180,1,0.03,365,0,1,0,0,0,1,0,0
834,276317,402,3,79,0.91,335,0,1,0,0,0,1,0,0
835,276482,85,4,129,1.49,364,0,0,1,0,0,0,1,0
836,277133,130,6,23,0.3,30,0,1,0,0,0,1,0,0
837,277207,75,7,14,0.25,357,0,1,0,0,0,0,1,0
838,277370,139,10,50,0.61,202,0,0,1,0,0,1,0,0
839,277883,70,6,58,0.67,0,0,1,0,0,0,1,0,0
